text,text_length,original_index,fragment_index,original_text_length,fragment_length,source_type
有时候那如同教义和经文的口吻沁人心脾，有时候那顺手牵羊的技俩，并非阴谋，只为让你发笑，随你拆穿；,1535,798,22,1535,48,sentence_fragment
有时候那些毫无意义的絮叨，又像是喉咙里住着一个轻敲小锤的小丑，带来纯粹生理性地舒适颤动。,1535,798,23,1535,44,sentence_fragment
也许还是源自法朗士书商家族的便宜，鬼知道他从哪本古怪的闲书（让森教派，凯斯奈尔，德谟克利特，,1535,798,24,1535,46,sentence_fragment
弗拉维尤斯，雷蒙吕克，,1535,798,25,1535,11,sentence_fragment
）里开了脑洞，就这么信口开河地炮制着这么一个无序的，,1535,798,26,1535,26,sentence_fragment
但仅凭饶有兴味的语调就能持续兴奋地胡诌下去的故事。,1535,798,27,1535,25,sentence_fragment
就像爱情里那位妙不可言的“专一的滥情者”，反复恬不知耻地信誓旦旦，,1535,798,28,1535,33,sentence_fragment
而那迷人的“混蛋气质”却让你欲罢不能。,1535,798,29,1535,19,sentence_fragment
蝾螈是愿意向哲学家献身的女妖精，笛卡尔就有这么一只；,1535,798,30,1535,26,sentence_fragment
巫师梅尔兰则是查理大帝的女儿和一位气精的孩子。,1535,798,31,1535,23,sentence_fragment
总之这也是一本没必要概括主题大意的小说，瓜纳尔将比偷善本的波纳尔更有兴头，,1535,798,32,1535,37,sentence_fragment
你一定会爱上这满纸的歪理邪说。,1535,798,33,1535,15,sentence_fragment
研究生军训的时候，一排音乐系和戏剧系的小妖精们站在左右，百灵鸟和小孔雀们吸引着所有雄性目光，,1535,798,34,1535,46,sentence_fragment
而我迷彩口袋里揣着《鹅掌女王烤肉店》。,1535,798,35,1535,19,sentence_fragment
法朗士眯着眼告诉我，你是“穿着盔甲的灵魂装在虚弱的肉体里而已”，,1535,798,36,1535,32,sentence_fragment
于是我学会了“在看来与灵魂得救毫不相干的场合里都关心着拯救自己的灵魂”，,1535,798,37,1535,36,sentence_fragment
而他则答应送给我一只气精以及帮助我成为整个学校最傲慢的姑娘。,1535,798,38,1535,30,sentence_fragment
军训就这么愉快地度过了。,1535,798,39,1535,12,sentence_fragment
注：授权发布，转载须统一注明来自长安街读书会公众平台：changanjie-read。,1535,798,40,1535,43,sentence_fragment
本期责编：杨姚瑶 长安街读书会相聚长安街，走读长安街。,1535,798,41,1535,27,sentence_fragment
长安街读书会是在中央老同志的鼓励支持下发起成立，旨在继承总理遗志，践行全民阅读。,1535,798,42,1535,40,sentence_fragment
为中华之崛起而读书、学习、养才、报国。,1535,798,43,1535,19,sentence_fragment
现有近千位成员主要来自长安街附近中直机关及各部委中青年干部、中共中央党校学员、国家行政学院学员、,1535,798,44,1535,48,sentence_fragment
全国青联委员、全国两会代表委员等喜文好书之士以及中央各主要出版机构的资深出版人学者等，,1535,798,45,1535,43,sentence_fragment
书友以书相聚，以学养才。,1535,798,46,1535,12,sentence_fragment
刚刚长安街读书会长安街读书会：长按二维码即可关注，自助申请入会。,1535,798,47,1535,32,sentence_fragment
你遇到的渣男典型特质是什么？,61,799,0,61,14,sentence_fragment
我觉得任何不尊重女性和认为女性应该像他认为的样子存在或被改变的都是比较渣的。,61,799,1,61,38,sentence_fragment
龙记老去了，奶茶不错的，四宝饭水平也ok。,68,800,0,68,21,sentence_fragment
这家店不知道是服务员少还是怎样，服务真心不怎么样，叫都叫不过来，上菜也慢。,68,800,1,68,37,sentence_fragment
地板油油的，很危险！,68,800,2,68,10,sentence_fragment
很多外国的书扉页上都会写「谨以此书献给xxx」你有没有读过比较文艺或令人难忘的？,194,802,0,194,40,sentence_fragment
廊桥遗梦书的扉页写的是献给远游客，甚是诗意。,194,802,1,194,22,sentence_fragment
某本head first xx教材，之所以要感谢这么多人，是因为我发现了这样一条定律，,194,802,2,194,43,sentence_fragment
书中致谢部分里提到的每个人至少都会买一本书，可能还会买好几本书，给亲戚和周围的所有人都送上一本。,194,802,3,194,48,sentence_fragment
如果你希望我们在下一步的致谢里提到你，而且你们家族的人很多电话，可以写信给我们。,194,802,4,194,40,sentence_fragment
这样的书很适合放在床头边这本书很适合放在床头边慢慢的看,27,803,0,27,27,sentence_fragment
经常去吃的一家餐厅，西班牙菜做的非常地道。,106,804,0,106,21,sentence_fragment
最喜欢他家送的面包，又香又有劲道~还有就是墨鱼汁焗海鲜饭，四种芝士pizza，,106,804,1,106,39,sentence_fragment
焦糖布丁等等~不过他家的小吃菜式的量比较少，也比较不符合广州人口味，试了好几样，都没合适的.,106,804,2,106,46,sentence_fragment
虽然已经买了个港版但是这个版本也很好大爱w-inds.,27,805,0,27,27,sentence_fragment
送货很快 机很喜欢手感很好 反应很快 可惜是联通定制机 有联通标志 我以为是一块电池 还好拿到是两块r,51,806,0,51,51,sentence_fragment
中华指角蚜（学名：）为常蚜科指角蚜属下的一个种。,24,807,0,24,24,sentence_fragment
《我是歌手》第二季第一场有哪些让你惊喜和失望的地方？,110,808,0,110,26,sentence_fragment
惊喜： 1. 可爱的G.E.M在内地要火了！,110,808,1,110,22,sentence_fragment
2.中国摇滚“第一”女声 罗绮 失望：,110,808,2,110,19,sentence_fragment
1.经纪人... 2.观众...为什么...还是那样... 简单来说就是这样了...,110,808,3,110,42,sentence_fragment
为什么如今的武当山上不见武当派的痕迹？,44,809,0,44,19,sentence_fragment
收留掩护祸龙，被gmd屠山了，部分道统传人就此失传,44,809,1,44,25,sentence_fragment
对刚入职场几年的新人有哪些建议和忠告？,79,810,0,79,19,sentence_fragment
可以与同事成为好闺蜜好朋友，但是千万不要跟她说任何敏感事情。,79,810,1,79,30,sentence_fragment
从你嘴里说出来，就已经保不住秘密了。,79,810,2,79,18,sentence_fragment
本人昨天刚遭遇的，很惨。,79,810,3,79,12,sentence_fragment
便宜又大本纸质也不错。,11,811,0,11,11,sentence_fragment
一直想过去，只是没有志同道合的人陪，再加上门票也不便宜。,327,812,0,327,28,sentence_fragment
上次同学过来也哭着喊着要过去，就狠狠心去了，当天有几项不能玩，开始有点小遗憾，当做过疯狂大摆锤之后，,327,812,1,327,50,sentence_fragment
除了旋转木马我什么都玩不了了，以前天天念叨的过山车，也不幸不敢坐了最喜欢的碰碰车，,327,812,2,327,41,sentence_fragment
排了好久的队终于排上了，结果没走几秒钟就走不了了，,327,812,3,327,25,sentence_fragment
哎哎，真不知道那车的问题还是我自己技术不行水上乐园什么的不是很刺激还好玩，,327,812,4,327,37,sentence_fragment
本来想玩玩卡丁车，结果说是另收费，只好算了。,327,812,5,327,22,sentence_fragment
过索道也要收费.无奈门口的地方有个冰雕世界什么的，进去必须得租他们的衣服，5块钱一套还是无奈，,327,812,6,327,47,sentence_fragment
反正对我这种胆小的人来说不会再去了。,327,812,7,327,18,sentence_fragment
喜欢刺激的倒可以经常去，毕竟比其他地方单项的玩要优惠的多。,327,812,8,327,29,sentence_fragment
就是夏天顶着大太阳在那排队等，确实有点不舒服哈。,327,812,9,327,24,sentence_fragment
老关的作品每本都有收,10,813,0,10,10,sentence_fragment
13日停复牌:特变电工筹划分拆下属公司至港交所上市 13日停牌特变电工筹划分拆下属公司至港交所上市13日停牌特变电工（600089）4月12日晚间公告，,167,814,0,167,76,sentence_fragment
因公司正在筹划将下属公司分拆至香港联交所发行H股并上市的重大事项，,167,814,1,167,33,sentence_fragment
经申请，公司股票于4月13日停牌一天。,167,814,2,167,19,sentence_fragment
公司承诺在七届十二次董事会上确定是否进行上述重大事项，于4月14日公告并复牌。,167,814,3,167,39,sentence_fragment
如何评价阿宝和阿宝的歌曲《农业重金属》？,221,815,0,221,20,sentence_fragment
<a class这几年，神曲不断啊，让我来叨叨几句呗。,221,815,1,221,27,sentence_fragment
先说阿宝，其实阿宝是一位质朴的原生态歌手，,221,815,2,221,21,sentence_fragment
用着专家们说的所谓的非专业的发音方法唱着最接地气的西北民歌，嗓音高亢有力略带一点歇斯底里，,221,815,3,221,45,sentence_fragment
感情真挚浓烈，他唱的歌最开始应该不是给别人听的，是给大自然听的，是内心最舒服最肆意的释怀与感叹，,221,815,4,221,48,sentence_fragment
他的嗓音极具穿透感，似乎是从过去透过薄雾穿透到现在的。,221,815,5,221,27,sentence_fragment
不过呢，他的歌是属于民歌，受众本来就少，所以年轻人不喜欢是正常的。,221,815,6,221,33,sentence_fragment
装配说明不靠谱桌子不错不过附带的安装说明太简洁还是自己琢磨靠谱些,32,816,0,32,32,sentence_fragment
欲望是一个寓意广泛的词，理想志向追求或不择手段地追求心魔物欲等，其本质我认为都是欲望。,212,817,0,212,43,sentence_fragment
如果非要用褒贬义来区分欲望，似乎欲望与理想相对应。,212,817,1,212,25,sentence_fragment
参禅信主等是为什么？,212,817,2,212,10,sentence_fragment
为了获得内心的平静安宁--------这也是一种欲望。,212,817,3,212,27,sentence_fragment
没有欲望，人就没有发展的动力。,212,817,4,212,15,sentence_fragment
对于我来说，我喜欢太极拳，所以打太极拳对于我来说就是欲望，,212,817,5,212,29,sentence_fragment
就能够从中得到满足--------所以我并不认为参禅信主等就高于我的太极拳。,212,817,6,212,38,sentence_fragment
所以，题主这么固执地追,212,817,7,212,11,sentence_fragment
原本去沙田新城市广场看我的snoopy的午饭时间想到了最有名的乳鸽问了好多热心的香港人才找到这家老字号的酒楼在山上的呢 好难找四个人就要了4只鸽子两个椒盐 两个红烧店员估计也跟随着店很久了服务生都有点年纪的还有外国人光顾乳鸽个头都像小鸡一样 味道很好其他的菜没有尝试 觉得有点贵的蛋炒饭50元一份去香港沙田的话可以去尝尝那里正宗的沙田乳鸽,169,818,0,169,169,sentence_fragment
选了比较受欢迎的55和7s都非常好看。,109,820,0,109,19,sentence_fragment
没有之前评论的过浓烈的色彩情况。,109,820,1,109,16,sentence_fragment
因为如果你想要淡彩的效果薄薄涂一层就好。,109,820,2,109,20,sentence_fragment
59两支的时候买的。,109,820,3,109,10,sentence_fragment
唯一不足的是脱妆厉害但几乎所有的唇蜜都是这样不算什么缺点了。,109,820,4,109,30,sentence_fragment
兰州：非法吸收公众存款4人被捕 涉案金额2560万余元中国兰州网4月8日消息4月7日，,609,821,0,609,43,sentence_fragment
记者从七里河检察院获悉，近日，在开展打击和处置非法集资专项行动中，该院依法批捕4名犯罪嫌疑人，,609,821,1,609,47,sentence_fragment
涉案金额达2560万余元。,609,821,2,609,13,sentence_fragment
经查，2014年1月26日，犯罪嫌疑人尹某在兰州市七里河区注册成立了甘肃聚富资产管理有限公司，,609,821,3,609,47,sentence_fragment
该公司通过在社会上公开宣传，以高额利息为诱饵，先后非法吸收135名群众存款589万元；,609,821,4,609,43,sentence_fragment
2014年7月4日至2014年11月13日，,609,821,5,609,22,sentence_fragment
犯罪嫌疑人田某在兰州银座投资有限公司第一分公司任负责人期间，以投资理财回报高额利息为诱饵，,609,821,6,609,45,sentence_fragment
非法吸收公众存款高达1595.7万元；,609,821,7,609,19,sentence_fragment
2014年4月，甘肃亨丰投资有限公司老板杨某(上网追逃)，,609,821,8,609,29,sentence_fragment
为大量吸收公众存款成立了“甘肃诚恒投资有限公司”，并任命韩某(在逃)为董事长，,609,821,9,609,39,sentence_fragment
该公司法人代表韩永某为总经理，在未得到有关主管部门批准的情况下，,609,821,10,609,32,sentence_fragment
