text,text_length,original_index,paragraph_index,original_text_length,paragraph_length,source_type
纪念辛亥革命，对于今天团结广大海外华侨华人、团结香港和澳门同胞共同奋斗，建设祖国，完成振兴中华的伟业，也有着积极的现实意义。从辛亥革命的失败看其现实意义辛亥革命未能实现革命目标，其间的经验教训非常值得总结，也为认识中国国情、坚定我们的选择、建设中国特色社会主义、实现中国的发展进步提供了历史依据。西方式的政治制度不适合中国国情，注定不能成功。辛亥革命是资产阶级性质的革命，目的是在中国建立资产阶级的民主共和制度，推进资本主义的制度建设，从而建设如同欧美那样的发达资本主义国家。,3879,698,10,3879,238,split_paragraph
为此，革命的领导者提出了源自西方资本主义国家的一套制度设计。在一个短时期内，这套制度表面上似乎也取得一定成效，但史实证明，此路不通！“三权分立”、议会政治、政党政治等西式民主的制度设计，在袁世凯这样的武人眼中，无非是召之即来、挥之即去的摆设而己。孙中山不得不重新走上革命道路。此后，也还有一些人不断提出并鼓吹西式民主的制度设想，但都无法付诸实际。事实说明，在中国引进西方的政治制度、走西式民主的路是走不通的，结果只能是混乱和分裂，不利于中国人民的根本的长远的利益。,3879,698,11,3879,232,split_paragraph
只有立足实际、切合中国发展的中国化的马克思主义才是指引中国革命的正确理论，只有社会主义才能救中国，才能发展中国。这是基于辛亥革命以来中国历史发展得出的科学结论。中国的革命、建设和发展都需要强有力的政党领导。辛亥革命的方向是正确的，革命的对象选择是正确的，革命党人也富于革命的理想、不惜牺牲的精神。但是，辛亥革命最终还是没有完成历史任务，从这个角度说，辛亥革命又是一场失败的革命。缺乏强有力的政党领导，是失败最重要的因素之一。严格说来，中国同盟会还不是现代意义的政党。,3879,698,12,3879,233,split_paragraph
孙中山虽是公认的革命领袖，但因为同盟会的组织结构和历史渊源，领袖作用难以得到有效发挥，提出的政治纲领和革命目标也不能得到党内所有人的认同。国民党在组织上和政治上都更趋涣散，难以担当继续领导革命、完成中国近代革命历史性任务的责任。,3879,698,13,3879,114,split_paragraph
事实说明，在中国这样地域广大、人口众多、民族多样、发展不平衡、矛盾复杂、对外关系纠葛重重的大国，必须有组织严密、纲领明确，有坚强的领导群体，有眼光远大的领袖人物，能够深入民众、体现民众利益、带领广大民众前进的政党，才能真正领导中国的发展和进步，实现中国近代以来所要完成的历史性任务。中国共产党领导，走社会主义的路，是中国人民的选择，也是我们从辛亥革命的经验教训中得出的正确结论。坚定地依靠人民群众，是完成中国近代历史任务的出发点。辛亥革命是由中国民族资产阶级及其政治代表领导的革命运动。,3879,698,14,3879,243,split_paragraph
因为内外种种因素的共同作用，中国民族资产阶级有其不可避免的弱点，即他们在历次重要政治关头表现出的软弱性和妥协性。他们不敢提出彻底的反帝反封建口号，不能提出切实的反帝反封建主张，从而也不能动员和依靠广大人民群众，使革命建立在坚实的社会基础之上，而只能是对列强妥协，对军阀实力派妥协，最终使革命果实落到了袁世凯这样的军阀武人手中。事实说明，民族资产阶级难以担当完成中国反帝反封建革命的历史性任务，不能解决中国面临的种种问题。,3879,698,15,3879,210,split_paragraph
无论是成功经验，还是失败教训，也无论是历史性意义，还是缺陷和不足，都是今天纪念辛亥革命时应铭记在心的，都为后来者提供了重要的历史启示。百年历史证明:辛亥革命未能完成的振兴中华、实现中华民族伟大复兴的历史使命，是由孙中山的朋友和合作者、孙中山事业的继承者一一中国共产党人，在其后领导的新民主主义革命和社会主义建设中完成的。,3879,698,16,3879,160,split_paragraph
她直接向法院申请了家庭保护令，请求禁止丈夫荣兰祥的家暴行为，相关报道中称，法官在今日接到申请后才意识到是新法规（反家庭暴力法于 3 月 1 日实施），目前律师还在等候回复。这位女性申请的家庭保护令是什么？它和以往公安机关提供的人身安全保护令有什么不同？一蓝翔校长和他妻子之间发生了什么？根据新华网3月1日反家暴法今实施 蓝翔校长妻申请保护令 一文，蓝翔技校校长荣兰祥妻子孔素英于反家暴法开始实施的第一天3月1日早上10点半在济南市天桥区法院提交了人身安全保护令的申请。,373,699,0,373,234,split_paragraph
据孔素英说，从1987年和荣兰祥结婚以来，他屡屡打骂她，致使她每日都处于担心和恐惧之中，特别是2007年5月，荣兰祥用刀砍伤她，“背上三刀，胳臂上一刀，胳膊上缝了10针”。,373,699,1,373,86,split_paragraph
强电和弱电其实界限比较分明。强电部分的方向主要是电力电子电机还有电网，整套理论体系非常庞大。弱电部分的方向主要是嵌入式系统（系统集成）射频通信还有IC集成电路，到了高速电路设计这一块也是很难的。从就业看的话强电行业就是能源行业，向来是不会衰落的行业，弱电应用非常广，会覆盖几乎每个行业，强电行业里面也会大量使用嵌入式系统。,212,700,0,212,161,split_paragraph
大学里的爱情不稳定，但是也不乏恋爱结婚，我想听听你们的故事。谢谢谢谢各位这么认真仔细的回答。虽然无意中提起的问题，但是看到大家的答案我真的每一篇都是认认真真看完的，真的为很多人感动。祝天下有情人终成眷属。写在开始： 我的感情经历了 毕业季，异地恋，南北差距 许多人告诉我，感情需要互相理解，互相欣赏，互相喜欢，有共同的兴趣 但是我的观点是，两个人在一起长久，其实就是自然的相处与学会包容对方的不完美，毕竟太用力的爱情，跑不远。,316,701,0,316,213,split_paragraph
10月3日补充 看到有高票答案坚定认为这是黑优步的公关文，这里只作最后一次说明，不管你觉得依据有力与否，至少这就是目前我们所知道德事实。关于乘客账号问题，说实话，我们所有人包括死者家属都不明白为什么乘客会抢劫一辆在优步注册过的车，而且还不是豪车。他是否用真实信息注册，怎么注的册，抱歉我们不知道。我们只知道警方目前已抓获一个犯罪嫌疑人，怀疑还有其他同伙，更多信息他们没有透露。如果你要我在这里给你剖析嫌疑人的犯罪心理，以及他究竟是多没常识才会去这样抢劫，抱歉我办不到，而且我跟你一样好奇。,477,702,0,477,244,split_paragraph
其次优步那边的联系人，虽然我不懂法，但我还是知道不能随便在互联网上公开人家的姓名和电话号码。,477,702,1,477,46,split_paragraph
千万别把脸洗坏了！感觉是对的：冷水洗脸更好，可以帮助收缩毛孔？实际上：错误！谈及皮肤问题时，不能落下深层洁面，而用温水洁面极其重要。水温较凉，会妨碍废物的排出，反而会使毛孔粗大。要注意的一点是，热水会刺激皮肤，务必要用温水洁面。首先用卸妆油或卸妆巾、眼唇卸妆液卸妆，再用香皂或洁面乳洗净。感觉是对的：脸部出油觉得脏了就洗脸？实际上：错误！人人都知道在护肤管理中最基础的管理方法就是洁面问题。但如果经常洗脸，反而会使肌肤变得松弛老化，容易引起各种皮肤问题。所以最好不要太频繁的洗脸。,2347,703,0,2347,240,split_paragraph
感觉是对的：面部清洁不用太仔细，后续保养更重要？实际上：错误！20多岁时洗脸比护理更重要，这时候大多女性往往注重化妆，却忽略了洗脸和保湿。不过在管理皮肤时，最重要的是清洁，需要将堵塞毛孔的污垢清理干净。洗脸时，先用卸妆油，再用洗面奶清洁。选择适合自己皮肤的产品，尽量使用减少刺激的洗面奶洗脸。感觉是对的：炎热的天气涂防晒霜会加重肌肤厚重感。实际上：错误！在炎热潮闷的天气，更需要彻底防止强烈的紫外线。如果长时间受紫外线照射，会促进皮肤老化，同时引起面部皱纹。,2347,703,1,2347,229,split_paragraph
所以，在出门时要将防晒产品和墨镜等饰品携身携带，随时补涂，防止紫外线。感觉是对的：晚上不擦任何保养品，让肌肤自由“呼吸”？实际上：错误！晚上空气不流通，床单、枕头上残留的细菌、空气污染以及空调都会使裸露无防护的肌肤遭受伤害，各种有害物质更易入侵皮肤，让皮肤抵抗力下降，99%的人不知道在睡觉中不知不觉衰老。晚上十点钟至凌晨两三点，是毛孔的休息时间，毛孔张开吸收营养的最佳时候，如果不为皮肤添加养分，会出现皮肤发青，发暗，无光泽，最基本的保湿精华、营养晚霜是一定要用的。,2347,703,2,2347,234,split_paragraph
感觉是对的：用手拍爽肤水，不浪费？实际上：错误！很多人喜欢把爽肤水倒在手心再往脸上抹，其实这样的涂抹方式并不合理，如果手不够清洁的话，抹在脸上还会造成二次污染，影响护肤效果。最好的方法是用化妆棉蘸湿爽肤水拍到脸上，用蘸湿的化妆棉按由内向外、由下向上的方向轻拍脸部和颈部，或者以鼻子为中线横向擦拭，这一手法还可以帮助脱落老化死皮细胞，令肌肤干爽清洁。你一定要往下看 下面是你最爱的微信榜单，能解决女人需要的一切问题，帮你变漂亮、变年轻，让你更幸福！完全免费，请放心订阅！,2347,703,3,2347,234,split_paragraph
★长按二维码★，选择“识别图中二维码”进行关注。▼ ▼ ▼ ?? 每天穿衣挑款搭配 ?? ID： tiaokuan258 ▲长按二维码“识别”关注 简介: 每日分享最时尚潮流的穿衣搭配技巧，学会穿衣搭配可以使自己变的更自信更漂亮，关注我让你从此成为会搭配懂时尚的高手~免费订阅哦~ ?? 丰胸指导咨询?? ▲长按二维码“识别”关注 简介:丰胸的最快方法？她用这个东西让胸部一个月暴涨两个罩杯！怎么做到的？还要感谢丰胸老师小北！,2347,703,4,2347,213,split_paragraph
